Incidence,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0,-0.0366,0.165,-0.353,-0.317,0.619,-0.0616,0.0729,-0.9,0.671,-0.486,0.664,-0.304,-0.00218,-0.804,-0.246,0.411
0,-0.0697,0.162,0.226,0.189,0.114,-0.339,-0.38,0.228,2.56,-1.58,0.76,-0.0419,0.189,0.845,0.689,-0.894
0,0.0638,-0.0227,0.725,0.642,-0.246,-0.853,-0.82,0.867,0.422,0.303,-0.341,-0.477,0.207,0.668,0.511,-0.84
0,-0.109,0.11,-0.516,-0.427,0.292,0.95,0.9,1.21,0.695,-0.868,-0.173,-0.415,0.256,1.35,0.703,-0.0871
0,0.101,0.198,0.51,0.446,0.643,-0.874,-0.917,-0.362,0.906,-0.949,0.56,-0.327,-0.176,NA,0.503,-0.135
0,0.253,0.222,0.0126,0.0112,0.714,-1.87,-1.85,0.377,-0.307,0.903,-0.833,-0.184,-0.51,0.175,0.14,-0.295
0,-0.0239,0.136,0.123,0.106,0.756,-0.186,-0.296,-0.00658,1.47,-0.885,0.87,0.0488,-0.362,0.123,1.18,-0.219
0,0.0907,-0.309,0.866,0.741,NA,-1.44,-1.39,-1.47,-1.99,0.0384,-1.38,0.0741,-0.233,NA,-2.05,NA
0,-0.525,-0.825,-1.11,-0.932,-1.19,1.25,1.35,NA,-0.427,-1.73,0.336,0.754,4.21,-0.405,-1.03,NA
0,0.106,0.205,0.272,0.239,1.12,-0.109,-0.0409,-0.251,-0.17,-1.07,-0.447,0.0778,-0.595,-0.302,0.517,-0.116
0,0.1,0.164,0.324,0.27,0.838,0.497,0.463,-0.121,0.0317,-0.525,-0.245,0.237,0.322,-0.0554,0.6,NA
0,0.139,-0.338,0.856,0.726,-2.88,-1.77,-1.71,-0.726,-1.75,2.29,-1.24,-0.0159,-0.207,-0.916,-1.16,0.188
0,0.0089,0.152,0.826,0.719,0.29,-1.18,-1.19,-0.856,-0.255,-0.634,-0.332,-0.0145,-0.441,-0.83,-0.935,1.12
0,-0.247,-0.535,0.634,0.552,-2.7,-0.241,-0.218,-0.888,-1.65,0.84,-0.97,0.0463,0.821,-1.06,-1.13,-0.215
0,0.0313,0.163,-0.241,-0.199,0.516,0.00776,-0.0997,0.224,1.05,-0.153,1.69,-0.456,-0.553,0.341,0.151,-0.758
0,-0.203,-0.0208,0.285,0.281,0.251,0.383,0.0819,2.14,0.573,-0.151,0.451,-0.3,0.79,NA,1.12,-0.477
0,0.00132,0.0351,-0.389,-0.291,-0.0251,-0.306,-0.367,2.31,0.652,-0.466,-0.45,1.29,0.0229,1.97,1.28,-0.502
0,-0.263,-0.643,0.597,0.541,-2.66,-0.163,-0.211,-0.688,-1.6,0.902,-0.947,0.38,1.06,-0.885,-0.755,-0.294
0,0.111,0.0703,0.876,0.763,0.438,-1.49,-1.45,-0.651,-0.79,1.18,-0.908,-0.0921,-0.216,-0.783,-0.891,0.849
0,0.0803,-0.109,0.0428,0.0382,-0.215,1.1,1.1,1.96,-0.332,0.33,-0.534,1.59,0.00313,NA,0.451,0.105
0,0.168,0.159,-0.815,-0.702,0.93,0.752,0.835,0.631,0.118,0.0623,-0.0815,-0.199,-0.285,0.452,1.2,-0.598
0,-1.28,-0.823,-0.419,-0.341,-2.07,-0.554,-0.382,NA,0.162,0.546,4.12,2.7,2.04,-0.966,1.08,-0.877
0,-0.156,-0.319,-0.207,-0.174,-1.95,1.18,1.17,-1.41,-1.77,-0.191,-1.31,0.375,0.336,-1.52,NA,2.29
0,-0.122,-0.737,0.164,0.139,-2.64,0.43,0.476,-0.874,-1.83,0.162,-1.06,-0.85,0.883,-1.02,1.22,-1.5
0,0.079,0.131,0.246,0.197,0.466,-0.376,-0.282,-1.43,1.43,0.867,0.744,-0.587,-0.153,-1.4,0.161,0.511
0,0.0661,0.197,-0.176,-0.128,NA,0.929,0.904,0.486,-0.237,-0.68,-0.265,0.35,-0.0809,0.745,0.857,-0.247
0,0.0354,0.181,0.284,0.256,0.791,-0.553,-0.615,0.964,0.126,-0.332,-0.132,-0.0873,-0.222,1.1,0.498,NA
0,-0.0568,-0.209,0.586,0.511,-0.228,-0.984,-0.941,-0.21,-0.204,0.0626,-0.229,-0.592,0.0513,-0.278,-0.816,NA
0,0.0727,0.173,-0.188,-0.167,NA,-0.149,-0.0419,0.429,-0.532,-0.2,0.247,-1.03,-0.27,NA,0.472,-0.239
0,0.0477,0.0789,0.467,0.399,0.329,-0.471,-0.428,-0.381,-0.113,-0.253,-0.376,-0.279,-0.162,-0.329,0.315,0.0478
0,0.0951,0.182,-1.36,-1.17,0.627,1.49,1.45,-1.13,0.123,0.223,0.527,-0.431,-0.447,-1.12,-0.384,0.235
0,0.00827,0.189,-0.359,-0.305,NA,0.198,0.123,-0.0302,0.898,-1.29,0.0917,-0.31,0.355,0.218,0.7,-0.362
0,0.0181,0.156,0.0102,0.0107,0.982,0.569,0.612,-1.27,0.384,-0.79,0.07,0.185,-0.266,-1.2,0.329,NA
0,-0.18,-0.0968,-0.932,-0.76,0.536,1.37,0.985,0.427,0.179,-0.126,0.987,0.129,1.14,0.646,0.836,-0.812
0,0.0506,0.106,-0.0954,-0.0479,0.159,0.14,0.222,1.66,0.0123,0.322,0.278,0.0441,-0.46,1.52,0.383,NA
0,-0.0255,0.127,0.326,0.293,0.76,-0.396,-0.41,NA,-0.678,0.292,-1.08,-0.329,-0.0604,-0.523,NA,0.182
0,0.061,0.25,0.601,0.524,0.65,-0.657,-0.556,-0.412,-0.275,-0.493,0.179,-0.148,-0.434,-0.149,-0.151,-0.036
0,-0.0861,0.0989,-0.21,-0.156,0.565,0.133,0.193,0.342,0.398,-0.675,0.434,0.287,-0.297,0.669,0.933,NA
0,0.247,-0.245,0.316,0.262,-1.28,-0.178,-0.162,1.19,-0.906,-0.329,-1.09,-0.769,0.936,0.792,NA,-0.293
0,0.0926,0.206,-0.77,-0.649,0.616,0.328,0.203,NA,0.298,-0.716,0.825,0.367,-0.34,0.296,0.327,-0.262
0,0.0556,0.24,0.441,0.387,0.352,-0.496,-0.455,NA,2.72,-1.27,2.05,-0.341,-0.504,1.03,0.72,-0.536
0,0.155,0.151,0.366,0.313,-0.978,-0.816,-0.786,-1.8,-0.0586,1.45,-0.838,-0.269,-0.216,-1.85,-1.4,-0.954
0,-0.118,0.142,0.207,0.185,0.151,-0.285,-0.345,0.391,0.361,-0.176,0.872,0.394,-0.0796,0.698,-0.483,NA
0,-0.11,0.018,0.0659,0.0871,NA,-0.115,-0.106,0.94,-0.301,0.0524,0.526,0.188,0.0568,NA,1.19,-0.226
0,-0.0994,0.155,0.45,0.404,0.347,-0.313,-0.257,NA,0.136,0.112,1.14,-0.0139,-0.15,1.84,0.447,-0.857
0,0.176,0.0744,-0.125,-0.112,0.0998,0.768,0.687,NA,2.54,-0.815,3.16,-1.15,-0.409,NA,0.929,-1.12
0,-0.0132,0.118,0.118,0.117,0.498,-0.176,-0.203,-0.196,0.389,-0.411,0.207,-0.15,0.0137,-0.0971,NA,0.23
0,-0.0877,0.124,0.603,0.522,-0.0298,-0.962,-0.914,-0.147,1.62,-0.201,4.06,0.0733,0.148,0.232,-0.272,-0.69
0,-0.141,0.0339,0.309,0.227,0.492,-0.74,-0.447,-0.89,3.06,-0.963,1.4,0.286,0.188,-0.736,-0.484,2.03
0,0.215,0.242,0.131,0.124,0.813,-0.325,-0.302,NA,-0.591,0.994,-1.15,-0.197,-0.448,0.721,0.297,0.26
0,-0.0192,0.018,0.194,0.183,NA,-0.431,-0.437,0.307,0.241,0.435,-0.247,-0.931,-0.0402,0.213,0.205,0.805
0,0.043,0.0871,-0.0307,-0.0148,0.373,0.182,0.2,2.67,0.0917,-0.307,-0.0891,0.0485,0.322,2.16,1.54,-0.287
0,-0.123,0.183,-0.28,-0.241,0.64,0.106,0.0352,NA,0.11,-0.924,0.61,-0.143,-0.0332,0.807,0.655,-0.627
0,-0.0552,-0.501,0.39,0.35,-3.26,-1.96,-1.92,-1.81,-1.86,0.00312,-1.3,-0.944,0.249,-1.87,-1.67,1.32
0,-0.0236,0.178,0.329,0.292,0.539,-0.411,-0.426,0.583,0.153,0.419,0.449,0.29,-0.312,0.635,0.276,NA
0,-0.0148,0.145,-0.593,-0.509,0.584,1.21,1.18,1.08,-0.0878,-0.311,-0.203,0.49,-0.612,1.13,0.779,-0.593
0,-0.035,0.0985,0.0185,0.0244,0.327,0.445,0.474,0.324,1.15,-0.167,2.24,0.957,-0.389,0.839,0.568,0.258
0,0.0957,0.137,0.213,0.178,0.603,-0.343,-0.385,-0.385,0.232,1.22,-0.131,0.183,-0.372,-0.391,-0.642,0.132
0,0.189,0.224,-0.622,-0.525,0.573,0.62,0.599,1.36,-0.109,-0.0162,0.137,0.303,-0.831,1.28,0.733,NA
0,0.0743,0.0761,0.315,0.275,0.316,-0.924,-0.885,0.855,0.162,-0.704,-0.435,-0.0333,-0.418,0.669,0.74,-0.169
0,0.198,0.155,0.403,0.36,0.31,-0.661,-0.669,2.73,0.334,0.421,0.00679,0.321,0.207,2.35,0.734,-0.445
0,-0.152,0.131,0.184,0.147,0.134,0.096,0.106,1.08,1.33,-0.867,2.04,0.445,-0.0285,1.6,1.02,-0.664
0,-0.208,0.101,-0.0367,-0.00667,0.177,0.214,0.158,0.496,-0.0955,-0.853,-0.375,-0.918,0.242,0.386,0.6,-0.0365
0,0.0954,0.118,0.453,0.388,0.426,-0.472,-0.413,-0.351,0.147,1.29,-0.576,-0.00212,-0.389,-0.427,0.149,0.4
0,0.0818,0.0982,-0.0705,-0.0637,0.539,0.345,0.323,-1.05,0.367,0.558,0.946,-0.669,0.39,-1.04,-0.627,-0.355
0,-0.0808,0.123,0.0167,0.0249,0.169,-0.401,-0.377,0.638,1.14,-1.37,0.714,0.306,-0.169,0.913,0.779,-0.573
0,0.0215,-0.0859,0.394,0.357,-2.09,-0.279,-0.318,-1.83,-1.55,-0.571,-1.11,1.11,-0.27,-1.88,-2.69,4.07
0,-0.0397,0.055,0.61,0.526,0.468,-0.712,-0.67,0.899,1.07,-0.956,0.445,0.883,0.168,0.708,0.797,-0.0604
0,-0.0962,0.0325,0.608,0.524,0.637,-1.05,-0.859,-0.463,1.47,-1.06,-0.388,0.242,0.342,-0.437,0.377,0.511
0,0.084,0.266,0.195,0.179,0.144,0.434,0.205,-0.639,-0.881,0.905,0.0539,0.241,0.206,-0.678,-0.12,-0.00829
0,0.0389,0.0459,-1.11,-0.95,0.402,1.85,1.75,0.797,-0.454,0.84,-0.622,-0.0626,0.701,0.581,-0.29,0.0781
0,0.0812,0.173,0.735,0.657,0.545,-1.22,-1.24,2.03,-0.0476,1.44,-0.559,0.0378,-0.263,1.68,0.852,-0.302
0,0.0354,-0.0819,0.256,0.222,-2.61,-0.639,-0.596,NA,-1.93,1.85,-1.38,0.497,-0.183,-1.95,-4.27,NA
0,0.0626,0.198,0.594,0.523,0.396,-0.476,-0.467,0.375,-0.306,-0.429,0.135,0.597,-0.736,0.468,0.206,NA
0,-0.0767,0.139,-0.236,-0.197,0.432,1.73,1.81,0.534,1.35,-0.617,3.31,-0.257,-0.252,1.06,1.46,-0.901
0,-0.223,0.21,-0.0112,0.0101,-0.0884,1.05,0.995,1.49,0.858,-0.968,1.52,0.107,-0.104,2.14,0.39,NA
0,-0.0347,0.0504,-1.25,-1.07,0.528,2.18,2.1,0.124,-0.382,-0.123,-0.956,0.796,0.623,-0.0734,NA,0.359
0,0.125,0.129,0.174,0.143,0.339,-0.25,-0.26,-0.0791,0.486,-0.22,0.137,0.0224,-0.0119,-0.0788,0.335,-0.198
0,-0.0363,0.142,0.391,0.376,NA,-0.138,-0.307,NA,0.418,0.27,0.251,0.122,-0.35,3.03,NA,-0.567
0,-0.0385,-0.0548,0.0677,0.0891,-0.0815,0.0853,-0.00254,-0.335,-0.698,1.36,-0.858,0.519,0.297,-0.439,-0.189,0.429
0,-0.0224,0.163,0.044,0.0326,-0.236,0.246,0.015,0.364,3.13,-0.959,4.08,-0.594,-0.26,1.16,0.497,-2.26
0,-0.0381,0.131,-0.666,-0.594,0.925,2.22,2.35,-0.179,0.751,-1.01,0.351,-1.43,-0.497,0.13,0.931,-0.333
0,0.0932,-0.204,-2.3,-1.98,0.233,2.76,2.99,0.27,-0.164,0.308,-0.405,-1.72,0.412,0.176,0.334,-0.249
0,0.0604,-0.15,0.353,0.3,NA,-0.208,-0.178,-1.47,-1.6,0.389,-1.28,0.585,-0.391,NA,-1.61,1.59
0,0.0679,0.16,-0.125,-0.104,0.567,-0.157,-0.183,-0.818,-0.519,-0.688,-0.233,0.489,-0.272,-0.774,-0.877,0.545
0,0.0468,0.0284,0.216,0.187,0.205,-0.61,-0.639,-0.0247,0.302,-0.0332,-0.706,-0.00426,0.694,-0.111,0.0388,NA
0,-0.101,0.229,0.0167,0.0346,0.47,1.3,1.37,0.918,0.469,-1.07,0.108,-0.338,-0.345,1.2,1.53,-0.606
0,0.0765,0.0854,0.498,0.446,0.345,-0.714,-0.793,NA,-0.437,-0.547,-0.469,-0.225,0.0484,-1.18,-0.244,-0.169
0,0.0885,0.0972,-0.141,-0.129,0.752,-0.934,-0.898,0.874,-0.28,-0.468,-0.447,0.669,-0.419,0.694,1.07,-0.201
0,-0.0697,-0.922,0.33,0.264,NA,0.388,0.452,1.33,-1.76,2.16,-1.18,0.694,-0.0795,0.884,-0.408,-0.678
0,0.0256,-0.356,0.0974,0.0326,NA,-0.446,-0.347,-1.14,-1.59,1.6,-0.75,1.29,0.251,-1.26,0.981,-2.37
0,-0.011,0.0206,0.0558,0.0494,-0.575,-0.395,-0.382,-0.394,-0.457,-0.204,-0.819,-0.384,0.118,NA,-0.0202,NA
0,0.0632,0.172,0.0547,0.055,0.771,-0.0469,-0.106,1.37,0.109,-0.625,-0.123,0.644,-0.604,1.12,0.827,-0.359
0,0.123,0.244,-0.258,-0.217,0.872,0.185,0.224,NA,0.0984,0.423,0.199,0.0462,-0.677,0.551,0.038,-0.306
0,0.0206,0.199,0.268,0.238,0.657,-0.0312,-0.0489,1.48,0.285,-0.536,-0.464,-0.0505,-0.327,1.58,0.704,-0.244
0,0.126,0.186,0.0422,0.00301,0.579,0.464,0.592,-0.649,0.409,-0.638,0.636,-0.0465,-0.857,-0.369,0.367,0.0765
0,0.0319,0.146,0.546,0.469,0.711,-0.542,-0.612,-0.119,0.0837,-0.24,0.233,0.129,-0.475,0.00477,0.865,0.123
0,0.144,0.247,0.222,0.192,0.773,-0.594,-0.583,2.78,-0.0158,-0.138,0.04,-0.391,-0.588,2.4,NA,-0.712
0,-0.356,0.0566,0.571,0.485,-0.101,-0.521,-0.458,-0.318,0.175,0.263,1.94,0.412,-0.0372,-0.0413,-0.419,-0.983
0,-0.0195,-0.0395,-0.417,-0.376,0.0978,0.566,0.632,0.575,-0.816,1.57,-0.782,0.288,-0.308,NA,0.191,NA
0,0.0458,-0.323,-0.212,-0.181,-0.588,0.625,0.563,0.196,-1,-0.0956,-0.696,-0.651,1.34,-0.0602,-0.0319,0.186
0,-0.0745,-0.47,0.236,0.21,NA,-0.291,-0.39,-1.72,-1.96,-0.372,-0.612,-0.11,1.36,-1.77,-2.39,1.19
0,-0.0817,-0.42,-0.225,-0.178,-1.49,-0.199,-0.24,1.77,-1.22,0.519,-0.919,-0.574,0.532,1.33,0.449,-1.06
0,0.0462,0.227,0.185,0.153,0.485,-0.329,-0.339,0.343,3.22,-1.61,0.733,-0.0779,-0.589,0.779,0.838,-0.31
0,0.085,0.161,0.273,0.221,0.726,-0.532,-0.463,0.561,1.45,1.29,0.534,-0.0804,-0.551,0.588,1.21,NA
0,0.263,0.0647,0.337,0.299,-1.07,-0.642,-0.638,-1.78,-1.63,-0.284,-1.07,-0.0682,0.0883,-1.84,-0.308,0.0558
0,0.0294,0.207,-0.0129,-0.0118,0.344,0.0411,-0.0969,NA,1.43,-1.24,1.43,-0.259,-0.3,0.0525,0.15,-0.427
0,0.25,-0.683,0.238,0.216,-3.42,-0.121,-0.0841,-1.62,-1.88,3.64,-1.24,-0.0693,0.238,-1.69,-2.15,1.82
0,0.00543,0.0649,0.0873,0.0866,0.466,0.0863,0.137,-0.145,0.63,0.521,0.0756,-0.174,-0.145,NA,0.167,0.0177
0,0.106,0.12,0.511,0.437,0.837,-0.714,-0.69,-0.832,-0.401,-0.611,-0.647,0.251,-0.416,-0.814,NA,0.557
0,0.0102,0.131,0.786,0.689,NA,-1.28,-1.28,-0.22,0.00711,0.318,-0.218,-0.0358,-0.0505,-0.174,-0.138,0.244
0,-0.052,-0.0789,-0.413,-0.305,NA,1.24,1.03,1.02,-0.546,0.224,-0.00839,-0.642,0.48,0.84,NA,-0.718
0,-0.0321,0.144,0.297,0.252,-0.139,-0.333,-0.319,2.45,2.28,-1.22,1.58,-0.312,0.323,2.38,NA,-0.741
0,0.0335,0.19,-0.0912,-0.0785,1.09,-0.164,-0.079,1.06,-0.591,0.0273,-0.646,-0.143,-0.4,NA,1.17,-0.289
0,-0.26,-0.156,-0.48,-0.384,-0.133,0.612,0.469,-0.829,-0.716,0.0414,-0.612,-0.208,0.507,-0.874,NA,0.402
0,-0.111,-0.08,-0.957,-0.803,-0.0826,1.59,1.54,-0.441,-1.44,-0.645,-0.692,1.62,0.273,-0.548,NA,0.0261
0,0.135,0.0213,1.03,0.879,-2.01,-1.91,-1.83,-0.862,-1.75,1.19,-1.17,-0.0569,-0.541,-1.01,-0.968,-0.998
0,-0.109,0.175,0.126,0.0698,0.425,-0.112,-0.0937,-0.792,0.0392,-1.08,0.497,-1.17,1.56,-0.64,0.317,-0.0157
0,0.14,0.187,0.27,0.273,0.549,0.27,0.305,2.05,0.624,-0.635,2.91,1.07,-1.4,2.05,0.293,-1.08
0,0.156,0.116,0.87,0.747,-3.11,-1.53,-1.48,-1.92,-1.98,1.21,-1.35,0.0959,-0.798,NA,NA,1.11
0,-0.0975,0.0305,-0.372,-0.328,NA,0.194,0.152,NA,-1.62,-0.603,-0.084,-1.85,1.38,NA,-1.22,0.262
0,0.0758,0.238,0.453,0.39,0.396,-1,-1.04,-0.447,0.898,-1.18,1.06,-0.175,-0.416,-0.218,0.281,-0.72
0,-0.065,0.102,0.775,0.68,0.463,-1.21,-1.23,1.06,-0.32,0.492,-0.0859,0.343,-0.875,NA,1.27,-0.661
0,0.0875,0.0773,-0.101,-0.141,0.216,-0.0465,0.0504,NA,1.89,-0.322,4.14,0.352,0.403,-0.729,NA,-0.931
0,0.197,-0.0954,-0.0562,0.00352,NA,0.827,0.502,-1.64,0.336,-1.46,1.65,1.99,3.83,-1.64,-0.793,-1.44
0,0.0462,0.224,-0.204,-0.162,-0.00609,0.781,0.0386,-0.613,0.0786,-1.03,-0.505,1.43,0.129,NA,0.591,0.561
0,0.0177,0.162,-0.188,-0.152,NA,-0.105,-0.169,1.7,1.36,-1.17,0.309,0.0891,-0.361,1.7,1.15,-0.383
0,0.0389,-0.183,0.486,0.401,-0.21,-0.4,-0.335,1.28,-1.22,1.61,-1.14,0.398,-0.256,0.842,-0.206,NA
0,-0.126,-0.363,-1.3,-1.08,-0.687,1.14,1.09,1.34,-0.762,0.266,-1.07,0.218,0.646,1.03,0.0803,0.731
0,0.124,-1.2,0.581,0.476,-2.66,-0.911,-0.862,1.47,-1.94,1.84,-1.2,-1.08,1.28,1,1.29,-2.08
0,0.0923,0.123,-0.432,-0.374,NA,0.369,0.398,1.56,-0.682,-0.77,-0.741,-0.116,-0.064,1.2,NA,-0.355
0,-0.0325,0.103,-0.269,-0.232,0.672,0.272,0.294,NA,0.108,-0.0135,-0.488,0.25,-0.0372,0.151,1.05,0.23
0,-0.0104,-0.259,-0.398,-0.345,-0.531,1.17,1.19,-0.85,-0.455,-0.093,-0.541,-1.47,0.638,-0.892,-0.282,0.744
0,-0.167,-0.526,-1.33,-1.09,-0.476,1.54,1.34,-0.202,-0.0936,-1.01,0.0202,-0.545,1.23,-0.115,-0.0417,-0.594
0,0.00195,0.0865,-0.145,-0.113,0.549,0.298,0.36,0.2,0.0464,-1.03,0.153,0.542,0.014,0.317,1.12,-0.333
0,0.136,-0.0567,0.286,0.224,-2.26,-0.295,-0.209,-1.89,-1.89,-0.242,-1.12,0.487,-0.849,-1.94,NA,7.14
0,0.0616,0.0656,-0.525,-0.431,NA,0.558,0.556,0.637,0.671,-0.715,0.249,-1.4,-0.542,0.977,NA,-0.166
0,-0.0236,-0.285,-0.298,-0.244,-0.7,0.9,0.846,-0.737,-0.585,-0.717,-1.09,0.21,1.81,-0.832,-2.03,1.64
0,0.0417,0.147,-0.19,-0.219,-0.409,0.0233,0.251,-0.746,0.796,-0.506,4.24,1.1,-0.145,-0.0711,-0.212,-1.09
0,0.0421,-0.0701,-0.139,-0.139,-1.75,0.0929,0.165,-0.241,-1.65,2.56,-1.16,0.66,-0.489,-0.482,-0.578,-0.277
0,0.0765,0.203,-0.285,-0.244,0.49,0.417,0.484,1.08,0.14,-0.637,0.645,-0.138,-0.339,0.963,0.377,-0.15
0,0.123,0.122,0.626,0.544,0.311,-0.612,-0.601,-0.153,-0.196,0.829,-0.983,-0.371,0.104,-0.312,-0.812,-0.484
0,0.201,0.26,0.307,0.266,NA,-0.785,-0.79,-0.335,1.26,-0.955,1.23,0.419,-0.688,-0.226,0.191,-0.378
0,0.0692,-0.526,-0.429,-0.388,-0.968,0.171,0.139,NA,-1.23,1.24,-0.578,0.0634,-0.217,-0.972,-1.97,0.395
0,0.0231,0.164,0.641,0.571,0.00111,-0.718,-0.815,1.52,-0.247,-0.143,0.245,-0.0832,-0.348,1.67,0.842,-0.474
0,0.212,0.137,0.163,0.137,NA,-0.126,-0.067,NA,-0.177,-0.376,-0.999,0.122,-0.321,NA,-0.22,0.243
0,-0.234,0.0682,-0.375,-0.301,0.311,0.86,0.758,-0.416,-0.635,0.217,0.445,-0.216,0.531,-0.433,-0.705,0.198
0,0.215,0.0666,0.308,0.268,-0.893,-0.199,-0.192,-0.478,-1.64,1.22,-1.18,-0.0319,-0.0377,-0.692,-1.04,0.0746
0,-0.0391,0.0343,0.047,0.0433,NA,-0.801,-0.762,-0.521,-0.589,0.167,-0.913,0.388,-0.29,-0.576,-0.58,1.06
0,-0.259,-0.0859,-0.461,-0.398,-0.648,-0.032,-0.0821,-1.86,0.712,-0.468,0.976,-1.01,0.865,-1.89,-0.71,0.42
0,0.173,-0.0467,-0.623,-0.536,0.322,1.17,1.35,-0.219,-0.374,-0.0113,-0.583,0.441,-0.919,-0.304,0.26,NA
0,0.11,0.134,0.358,0.298,0.505,-0.876,-0.719,-0.869,-0.162,-0.41,-0.0363,0.0926,-0.192,-0.899,-1.06,NA
0,0.176,0.0844,0.689,0.61,0.126,-0.841,-0.824,0.619,-0.588,1.07,-1.02,-0.3,-0.276,NA,0.286,0.153
0,0.109,0.0203,-0.173,-0.155,0.241,0.773,0.715,0.534,0.113,-0.261,0.0723,0.0629,-0.0511,0.47,0.687,0.0573
0,-0.126,-0.138,-0.619,-0.482,0.0305,1,0.879,1.34,-0.137,-0.139,-0.711,0.179,1.04,NA,0.627,-0.142
0,-0.0012,0.211,0.589,0.52,0.76,-0.99,-1,NA,0.0515,-0.393,0.63,-0.267,-0.948,NA,0.933,0.0243
0,-0.0138,-0.191,0.00307,-0.0107,-1.06,0.879,0.929,1.58,-1.01,1.77,-0.43,-1.54,0.684,1.21,0.589,NA
0,-0.0148,0.191,-0.319,-0.27,0.442,0.759,0.5,0.347,0.977,-1.5,0.631,-0.103,-0.321,0.733,0.309,-0.237
0,0.102,0.168,-0.234,-0.19,0.666,0.253,0.285,0.101,0.692,-0.114,-0.0207,0.43,-0.746,0.026,0.425,-0.696
0,-0.0618,0.0435,0.267,0.204,0.446,-0.313,-0.275,NA,-0.271,-0.147,-0.124,0.033,-0.0696,-1.21,-0.0267,0.578
0,0.0288,0.184,0.712,0.618,0.607,-1.24,-1.18,0.0204,0.391,-0.522,0.234,-0.548,-0.254,0.173,0.384,-0.324
0,-0.0909,0.0101,0.533,0.466,-0.638,-0.951,-0.977,-1.66,-0.581,0.402,-0.0441,-1.21,1.1,-1.7,-1.52,0.339
0,0.209,-0.474,0.241,0.211,-2.98,0.0821,0.0698,-1.56,-1.81,1.58,-1.03,0.577,-0.575,-1.64,-1.19,0.155
0,0.0136,0.172,-0.245,-0.204,0.677,1.29,1.35,-0.0865,1.06,-0.645,0.0254,0.0897,-0.338,0.0409,0.932,-0.0455
0,-0.0918,0.00373,-0.237,-0.227,NA,0.597,0.66,0.544,0.679,0.536,0.381,-1.1,0.908,0.488,0.721,-0.304
0,-0.875,-0.119,0.391,0.372,-0.828,-0.197,-0.116,NA,-1.23,2.47,2.17,2.18,-1.73,NA,-2.27,NA
0,0.0964,0.199,-0.279,-0.229,0.465,0.328,0.232,1.42,0.351,-0.658,0.149,0.547,-0.153,1.32,0.95,-0.459
0,0.2,-0.0253,-0.644,-0.529,0.377,0.588,0.53,5.2,0.523,-0.205,-0.0841,-0.512,0.463,4.54,1.19,-0.254
0,0.0288,0.153,0.544,0.472,0.186,-0.606,-0.7,NA,0.928,-0.593,1.5,0.0572,0.287,1.43,0.444,-0.857
0,0.0263,0.0952,0.242,0.216,0.411,-0.343,-0.362,NA,0.888,-0.104,0.301,-0.956,0.186,-0.0241,-0.506,0.522
0,0.0822,0.17,0.346,0.296,0.84,-0.616,-0.68,NA,0.352,-0.512,0.685,0.304,-0.294,0.726,0.883,-0.678
0,-0.104,0.0831,-0.841,-0.711,0.832,0.701,0.686,0.54,0.482,0.731,0.296,-0.162,-0.169,0.614,1.02,-0.304
0,0.151,0.258,-0.205,-0.176,NA,-0.889,-0.886,-0.827,-0.263,-0.595,1.25,-0.226,-0.872,-0.851,-0.777,0.0478
0,-0.415,-0.176,-1.27,-1.08,0.534,2.52,2.38,-0.892,0.381,-1.28,0.756,1.68,0.187,-0.767,0.0862,0.837
0,0.0885,0.241,0.9,0.766,0.2,-1.69,-1.68,0.416,0.46,-1.25,1.49,-0.606,-0.559,NA,0.296,-0.267
0,-0.0423,-0.229,-0.286,-0.225,-0.92,0.673,0.663,0.122,-1.45,-0.148,-0.666,0.0211,-0.0706,-0.0605,-0.0439,-0.405
0,0.123,0.263,0.388,0.333,0.78,-0.91,-0.811,-0.0205,-0.501,0.67,-0.594,-0.484,-0.549,-0.189,0.528,NA
0,0.12,-0.405,0.247,0.201,-1.77,-0.711,-0.655,NA,-0.889,0.972,-1.07,-0.757,0.428,-1.23,-1.1,NA
0,0.138,0.232,0.0529,0.057,0.705,-0.552,-0.563,NA,0.328,-0.406,-0.333,0.222,-0.675,1.73,1.1,-0.737
0,0.00448,0.129,-0.407,-0.337,0.289,0.533,0.455,0.994,1.06,-0.255,0.595,0.781,-0.0833,1.19,0.309,-0.0388
0,-0.194,-0.395,0.332,0.265,-2.63,-0.603,-0.581,-1.17,-1.68,2.06,-1.03,-1.19,0.869,-1.3,-0.459,-2.07
0,0.15,0.248,0.846,0.724,0.779,-1.77,-1.71,-0.491,0.126,-0.09,-0.00928,-0.0849,-0.622,-0.363,0.0537,0.133
0,-0.14,0.132,0.202,0.159,0.431,-0.487,-0.28,-0.218,2.56,-1.67,0.508,-0.109,-0.226,0.107,NA,NA
0,0.102,0.215,0.0796,0.0917,0.461,-0.498,-0.535,1.23,0.639,-0.00308,1.15,-0.518,-0.464,1.58,0.814,-0.744
0,0.0364,-0.0753,0.576,0.517,-0.0301,-0.593,-0.612,NA,-0.535,0.466,-0.84,0.0321,-0.16,-0.745,-0.874,0.622
0,-0.0303,0.1,0.262,0.216,NA,-0.368,-0.399,0.434,0.407,-1.11,0.111,0.303,0.138,0.366,0.667,-0.105
